StatID,TeamID,PlayerID,SeasonType,Season,Name,Team,Position,Started,Games,FantasyPoints,Minutes,Seconds,FieldGoalsMade,FieldGoalsAttempted,FieldGoalsPercentage,TwoPointersMade,TwoPointersAttempted,TwoPointersPercentage,ThreePointersMade,ThreePointersAttempted,ThreePointersPercentage,FreeThrowsMade,FreeThrowsAttempted,FreeThrowsPercentage,OffensiveRebounds,DefensiveRebounds,Rebounds,Assists,Steals,BlockedShots,Turnovers,PersonalFouls,Points,FantasyPointsFanDuel,FantasyPointsDraftKings,PlusMinus,DoubleDoubles,TripleDoubles
709412,1,20000441,1,2020,Bradley Beal,WAS,SG,57,57,2545.90,2053,10,593.00,1303.00,45.5,423.00,822.00,51.5,170.00,481.00,35.3,385.00,457.00,84.2,52.00,190.00,242.00,347.00,71.00,23.00,194.00,126.00,1741.00,2639.90,2752.00,-201.00,8.00,0.00
709563,1,20000442,1,2020,John Wall,WAS,PG,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
709421,1,20000733,1,2020,C.J. Miles,WAS,SF,0,10,120.40,161,1,19.00,59.00,32.2,8.00,24.00,33.3,11.00,35.00,31.4,15.00,20.00,75.0,4.00,8.00,12.00,12.00,10.00,4.00,4.00,14.00,64.00,134.40,128.50,-8.00,0.00,0.00
709654,1,20000737,1,2020,Ian Mahinmi,WAS,C,35,38,723.10,807,53,104.00,210.00,49.5,99.00,184.00,53.8,5.00,26.00,19.2,70.00,113.00,61.9,78.00,140.00,218.00,49.00,31.00,44.00,45.00,114.00,283.00,798.10,760.50,-81.00,1.00,0.00
709691,1,20000775,1,2020,Shabazz Napier,WAS,PG,32,56,1192.60,1344,29,188.00,456.00,41.2,112.00,216.00,51.9,76.00,240.00,31.7,126.00,153.00,82.4,26.00,132.00,158.00,262.00,69.00,11.00,128.00,101.00,578.00,1272.60,1307.00,-96.00,2.00,1.00
709704,1,20000901,1,2020,Ish Smith,WAS,PG,23,68,1586.80,1787,0,308.00,689.00,44.7,246.00,520.00,47.3,62.00,169.00,36.7,62.00,86.00,72.1,30.00,189.00,219.00,334.00,59.00,30.00,95.00,106.00,740.00,1675.80,1677.75,-140.00,1.00,0.00
792761,1,20001404,1,2020,Jerian Grant,WAS,PG,0,6,48.70,80,20,10.00,27.00,37.0,8.00,19.00,42.1,2.00,8.00,25.0,5.00,7.00,71.4,2.00,4.00,6.00,9.00,1.00,1.00,3.00,11.00,27.00,50.70,51.50,-3.00,0.00,0.00
709749,1,20001668,1,2020,Davis Bertans,WAS,SF,4,54,1347.00,1583,3,265.00,610.00,43.4,65.00,138.00,47.1,200.00,472.00,42.4,104.00,122.00,85.2,35.00,210.00,245.00,92.00,37.00,33.00,59.00,139.00,834.00,1417.00,1490.25,-12.00,1.00,0.00
746663,1,20001730,1,2020,Gary Payton,WAS,PG,17,29,341.00,431,40,48.00,116.00,41.4,35.00,70.00,50.0,13.00,46.00,28.3,4.00,8.00,50.0,26.00,54.00,80.00,48.00,33.00,7.00,20.00,54.00,113.00,381.00,363.00,-139.00,1.00,0.00
777415,1,20001767,1,2020,Jarrod Uthoff,WAS,SF,0,7,28.20,53,9,7.00,18.00,38.9,4.00,9.00,44.4,3.00,9.00,33.3,2.00,2.00,100,2.00,4.00,6.00,0.00,1.00,0.00,0.00,2.00,19.00,29.20,30.00,10.00,0.00,0.00
744015,1,20001851,1,2020,Anzejs Pasecniks,WAS,C,0,26,329.40,436,53,61.00,116.00,52.6,61.00,113.00,54.0,0.00,3.00,0,34.00,58.00,58.6,42.00,65.00,107.00,18.00,9.00,12.00,24.00,75.00,156.00,350.40,346.75,-4.00,0.00,0.00
709422,1,20001852,1,2020,Thomas Bryant,WAS,C,36,46,1225.70,1146,51,243.00,418.00,58.1,206.00,327.00,63.0,37.00,91.00,40.7,86.00,116.00,74.1,98.00,233.00,331.00,83.00,25.00,49.00,53.00,103.00,609.00,1299.70,1303.75,-161.00,11.00,0.00
708366,1,20002000,1,2020,Jerome Robinson,WAS,SG,6,63,645.30,979,10,115.00,310.00,37.1,66.00,157.00,42.0,49.00,153.00,32.0,40.00,57.00,70.2,13.00,116.00,129.00,87.00,28.00,17.00,49.00,112.00,319.00,690.30,700.75,-34.00,0.00,0.00
709572,1,20002002,1,2020,Troy Brown,WAS,SF,22,69,1547.60,1781,56,273.00,622.00,43.9,212.00,443.00,47.9,61.00,179.00,34.1,109.00,139.00,78.4,76.00,307.00,383.00,178.00,85.00,7.00,79.00,132.00,716.00,1639.60,1645.75,-225.00,6.00,0.00
709439,1,20002018,1,2020,Isaac Bonga,WAS,PG,49,66,786.40,1249,35,118.00,234.00,50.4,93.00,163.00,57.1,25.00,71.00,35.2,69.00,85.00,81.2,71.00,151.00,222.00,76.00,45.00,22.00,58.00,156.00,330.00,853.40,839.00,-34.00,0.00,0.00
709518,1,20002036,1,2020,Moritz Wagner,WAS,PF,5,45,767.80,835,18,145.00,266.00,54.5,120.00,186.00,64.5,25.00,80.00,31.2,78.00,95.00,82.1,56.00,163.00,219.00,56.00,28.00,19.00,66.00,152.00,393.00,814.80,827.25,-88.00,2.00,0.00
747706,1,20002073,1,2020,Johnathan Williams,WAS,PF,6,15,146.80,179,45,19.00,34.00,55.9,19.00,32.00,59.4,0.00,2.00,0,7.00,13.00,53.8,24.00,40.00,64.00,8.00,1.00,8.00,5.00,16.00,45.00,155.80,152.50,-39.00,0.00,0.00
709713,1,20002275,1,2020,Rui Hachimura,WAS,PF,48,48,1169.30,1444,6,254.00,545.00,46.6,229.00,458.00,50.0,25.00,87.00,28.7,116.00,140.00,82.9,78.00,216.00,294.00,87.00,37.00,8.00,53.00,105.00,649.00,1214.30,1227.50,-253.00,3.00,0.00
709581,1,20002311,1,2020,Admiral Schofield,WAS,PG,2,33,194.90,368,19,35.00,92.00,38.0,16.00,31.00,51.6,19.00,61.00,31.1,10.00,15.00,66.7,7.00,40.00,47.00,15.00,8.00,4.00,7.00,50.00,99.00,206.90,210.25,-57.00,0.00,0.00
709674,1,20002341,1,2020,Justin Robinson,WAS,PG,0,9,28.50,48,41,5.00,12.00,41.7,2.00,7.00,28.6,3.00,5.00,60.0,0.00,0.00,0,1.00,4.00,5.00,7.00,0.00,1.00,3.00,2.00,13.00,29.50,31.75,31.00,0.00,0.00
709734,1,20002490,1,2020,Garrison Mathews,WAS,PG,0,18,151.80,227,23,24.00,56.00,42.9,5.00,10.00,50.0,19.00,46.00,41.3,31.00,34.00,91.2,6.00,18.00,24.00,10.00,8.00,1.00,8.00,32.00,98.00,160.80,166.50,35.00,0.00,0.00
709641,2,20000617,1,2020,Nicolas Batum,CHA,SG,3,22,326.00,504,59,28.00,81.00,34.6,14.00,32.00,43.8,14.00,49.00,28.6,9.00,10.00,90.0,25.00,75.00,100.00,66.00,17.00,8.00,22.00,41.00,79.00,351.00,349.00,-48.00,0.00,0.00
709510,2,20000754,1,2020,Cody Zeller,CHA,C,39,58,1322.20,1340,44,251.00,479.00,52.4,233.00,404.00,57.7,18.00,75.00,24.0,122.00,179.00,68.2,160.00,251.00,411.00,88.00,40.00,25.00,75.00,140.00,642.00,1387.20,1404.25,-221.00,10.00,0.00
709705,2,20000758,1,2020,Bismack Biyombo,CHA,C,29,53,907.60,1029,4,151.00,278.00,54.3,151.00,278.00,54.3,0.00,0.00,0,91.00,151.00,60.3,120.00,188.00,308.00,50.00,10.00,49.00,48.00,116.00,393.00,966.60,959.00,-153.00,8.00,0.00
709693,2,20001405,1,2020,Guillermo Hernangomez,CHA,C,0,31,398.30,375,14,74.00,139.00,53.2,69.00,117.00,59.0,5.00,22.00,22.7,37.00,59.00,62.7,43.00,91.00,134.00,29.00,10.00,7.00,30.00,32.00,190.00,415.30,425.50,-18.00,2.00,0.00
709647,2,20001413,1,2020,Terry Rozier,CHA,PG,63,63,1854.70,2164,22,398.00,941.00,42.3,226.00,518.00,43.6,172.00,423.00,40.7,166.00,190.00,87.4,50.00,226.00,276.00,259.00,61.00,10.00,141.00,126.00,1134.00,1925.70,2028.00,-397.00,2.00,0.00
709591,2,20001833,1,2020,Malik Monk,CHA,SG,1,55,928.40,1169,8,212.00,488.00,43.4,154.00,284.00,54.2,58.00,204.00,28.4,82.00,100.00,82.0,27.00,130.00,157.00,114.00,25.00,16.00,77.00,74.00,564.00,969.40,1005.25,-231.00,1.00,0.00
709417,2,20001861,1,2020,Dwayne Bacon,CHA,SF,11,39,435.00,687,17,85.00,244.00,34.8,66.00,177.00,37.3,19.00,67.00,28.4,35.00,53.00,66.0,15.00,85.00,100.00,52.00,23.00,2.00,37.00,52.00,224.00,460.00,468.00,-132.00,0.00,0.00
709514,2,20001890,1,2020,Kobi Simmons,CHA,PG,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
709689,2,20002003,1,2020,Miles Bridges,CHA,SF,64,65,1529.40,1995,29,319.00,753.00,42.4,220.00,453.00,48.6,99.00,300.00,33.0,106.00,131.00,80.9,88.00,274.00,362.00,114.00,40.00,48.00,95.00,132.00,843.00,1617.40,1650.50,-397.00,4.00,0.00
709457,2,20002010,1,2020,Devonte' Graham,CHA,PG,53,63,2078.90,2211,18,368.00,963.00,38.2,150.00,378.00,39.7,218.00,585.00,37.3,191.00,233.00,82.0,42.00,170.00,212.00,471.00,62.00,15.00,181.00,115.00,1145.00,2155.90,2314.50,-185.00,17.00,0.00
757952,2,20002020,1,2020,Ray Spalding,CHA,PF,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
774328,2,20002231,1,2020,Joe Chealey,CHA,PG,0,4,9.50,33,27,0.00,7.00,0,0.00,3.00,0,0.00,4.00,0,2.00,2.00,100,0.00,0.00,0.00,1.00,4.00,0.00,2.00,2.00,2.00,13.50,10.50,-18.00,0.00,0.00
709454,2,20002279,1,2020,PJ Washington,CHA,PF,57,58,1370.70,1759,2,268.00,589.00,45.5,182.00,359.00,50.7,86.00,230.00,37.4,88.00,136.00,64.7,58.00,258.00,316.00,123.00,51.00,44.00,93.00,158.00,710.00,1465.70,1482.00,-220.00,4.00,0.00
709562,2,20002294,1,2020,Cody Martin,CHA,PF,3,48,622.10,902,43,89.00,207.00,43.0,71.00,130.00,54.6,18.00,77.00,23.4,42.00,65.00,64.6,38.00,120.00,158.00,95.00,39.00,9.00,44.00,78.00,238.00,670.10,661.00,-69.00,0.00,0.00
709413,2,20002316,1,2020,Jalen McDaniels,CHA,PF,0,16,197.50,293,18,33.00,70.00,47.1,24.00,46.00,52.2,9.00,24.00,37.5,14.00,17.00,82.4,15.00,50.00,65.00,13.00,8.00,3.00,11.00,36.00,89.00,208.50,210.75,-23.00,0.00,0.00
709718,2,20002344,1,2020,Robert Franks,CHA,PF,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
709525,2,20002491,1,2020,Caleb Martin,CHA,PG,1,18,214.10,316,45,37.00,84.00,44.0,17.00,47.00,36.2,20.00,37.00,54.1,17.00,21.00,81.0,10.00,28.00,38.00,23.00,12.00,7.00,15.00,32.00,111.00,233.10,233.50,6.00,0.00,0.00
710881,3,20000439,1,2020,Nene Hilario,ATL,C,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
710919,3,20000526,1,2020,Chandler Parsons,ATL,SF,0,5,33.90,54,13,5.00,18.00,27.8,1.00,4.00,25.0,4.00,14.00,28.6,0.00,0.00,0,1.00,6.00,7.00,3.00,4.00,1.00,3.00,3.00,14.00,38.90,37.75,-40.00,0.00,0.00
710931,3,20000549,1,2020,Clint Capela,ATL,C,39,39,1406.40,1279,21,244.00,388.00,62.9,244.00,388.00,62.9,0.00,0.00,0,55.00,104.00,52.9,168.00,369.00,537.00,48.00,33.00,72.00,63.00,102.00,543.00,1511.40,1505.25,60.00,27.00,0.00
709542,3,20000605,1,2020,Jeff Teague,ATL,PG,17,59,1283.40,1464,18,213.00,489.00,43.6,170.00,372.00,45.7,43.00,117.00,36.8,172.00,197.00,87.3,27.00,115.00,142.00,308.00,44.00,19.00,116.00,106.00,641.00,1346.40,1374.50,-170.00,3.00,0.00
710924,3,20000638,1,2020,Vince Carter,ATL,SG,0,60,581.80,875,30,107.00,304.00,35.2,46.00,102.00,45.1,61.00,202.00,30.2,23.00,29.00,79.3,18.00,106.00,124.00,48.00,23.00,25.00,33.00,90.00,298.00,629.80,635.00,-127.00,0.00,0.00
709465,3,20000684,1,2020,Dewayne Dedmon,ATL,C,18,44,662.80,773,39,102.00,255.00,40.0,80.00,148.00,54.1,22.00,107.00,20.6,30.00,36.00,83.3,60.00,189.00,249.00,22.00,25.00,41.00,57.00,133.00,256.00,728.80,719.25,-28.00,3.00,0.00
709606,3,20001470,1,2020,Treveon Graham,ATL,SF,20,55,521.50,929,27,87.00,242.00,36.0,54.00,122.00,44.3,33.00,120.00,27.5,36.00,56.00,64.3,51.00,99.00,150.00,45.00,24.00,6.00,29.00,102.00,243.00,551.50,560.00,-151.00,0.00,0.00
709409,3,20001675,1,2020,Skal Labissiere,ATL,PF,1,33,501.80,566,52,81.00,147.00,55.1,78.00,134.00,58.2,3.00,13.00,23.1,25.00,33.00,75.8,65.00,104.00,169.00,42.00,7.00,31.00,30.00,89.00,190.00,539.80,528.25,12.00,1.00,0.00
710866,3,20001689,1,2020,Damian Jones,ATL,C,27,55,709.70,886,58,121.00,178.00,68.0,119.00,169.00,70.4,2.00,9.00,22.2,62.00,84.00,73.8,74.00,132.00,206.00,35.00,26.00,40.00,28.00,149.00,306.00,775.70,735.00,-256.00,0.00,0.00
710892,3,20001690,1,2020,Deandre Bembry,ATL,SF,4,43,640.90,915,17,104.00,228.00,45.6,89.00,163.00,54.6,15.00,65.00,23.1,26.00,48.00,54.2,34.00,118.00,152.00,81.00,55.00,19.00,60.00,84.00,249.00,714.90,689.00,-257.00,2.00,0.00
710873,3,20001718,1,2020,Tyrone Wallace,ATL,SG,0,14,91.90,160,21,14.00,44.00,31.8,13.00,29.00,44.8,1.00,15.00,6.7,11.00,17.00,64.7,3.00,19.00,22.00,13.00,7.00,1.00,10.00,19.00,40.00,99.90,98.50,-32.00,0.00,0.00
710877,3,20001835,1,2020,John Collins,ATL,PF,41,41,1593.20,1361,50,353.00,605.00,58.3,294.00,458.00,64.2,59.00,147.00,40.1,120.00,150.00,80.0,116.00,300.00,416.00,60.00,31.00,66.00,75.00,138.00,885.00,1690.20,1714.00,-159.00,22.00,0.00
710925,3,20001989,1,2020,Trae Young,ATL,PG,60,60,2779.80,2120,8,546.00,1249.00,43.7,341.00,681.00,50.1,205.00,568.00,36.1,481.00,559.00,86.0,31.00,223.00,254.00,560.00,65.00,8.00,289.00,104.00,1778.00,2852.80,3084.50,-228.00,28.00,2.00
710885,3,20001993,1,2020,Kevin Huerter,ATL,SG,48,56,1348.80,1760,19,252.00,610.00,41.3,125.00,276.00,45.3,127.00,334.00,38.0,53.00,64.00,82.8,36.00,193.00,229.00,214.00,51.00,27.00,87.00,139.00,684.00,1426.80,1470.25,-242.00,2.00,0.00
710920,3,20002155,1,2020,Brandon Goodwin,ATL,PG,1,34,371.90,430,29,76.00,190.00,40.0,50.00,103.00,48.5,26.00,87.00,29.9,28.00,30.00,93.3,11.00,61.00,72.00,51.00,12.00,4.00,29.00,43.00,206.00,387.90,403.00,-128.00,0.00,0.00
710880,3,20002268,1,2020,De'Andre Hunter,ATL,PG,62,63,1308.70,2017,54,280.00,683.00,41.0,172.00,379.00,45.4,108.00,304.00,35.5,110.00,144.00,76.4,44.00,242.00,286.00,111.00,44.00,18.00,103.00,182.00,778.00,1370.70,1433.00,-261.00,3.00,0.00
710879,3,20002276,1,2020,Cam Reddish,ATL,PF,34,58,1083.70,1550,41,213.00,554.00,38.4,130.00,304.00,42.8,83.00,250.00,33.2,101.00,126.00,80.2,35.00,181.00,216.00,87.00,62.00,28.00,96.00,132.00,610.00,1173.70,1184.00,-244.00,0.00,0.00
710900,3,20002306,1,2020,Bruno Fernando,ATL,PF,13,56,579.10,712,39,103.00,199.00,51.8,98.00,162.00,60.5,5.00,37.00,13.5,29.00,51.00,56.9,67.00,131.00,198.00,49.00,18.00,17.00,42.00,107.00,240.00,614.10,614.00,-94.00,1.00,0.00
710908,3,20002455,1,2020,Charlie Brown Jr.,ATL,PF,0,10,32.80,40,26,6.00,19.00,31.6,3.00,10.00,30.0,3.00,9.00,33.3,5.00,5.00,100,2.00,2.00,4.00,2.00,2.00,2.00,3.00,3.00,20.00,36.80,36.00,28.00,0.00,0.00
709420,4,20000487,1,2020,Andre Iguodala,MIA,SF,0,21,310.10,418,5,38.00,88.00,43.2,24.00,41.00,58.5,14.00,47.00,29.8,6.00,15.00,40.0,17.00,61.00,78.00,51.00,14.00,21.00,26.00,35.00,96.00,345.10,334.00,-27.00,0.00,0.00
709726,4,20000515,1,2020,Jimmy Butler,MIA,SG,58,58,2288.20,1959,17,345.00,758.00,45.5,316.00,639.00,49.5,29.00,119.00,24.4,438.00,525.00,83.4,106.00,280.00,386.00,350.00,103.00,32.00,127.00,81.00,1157.00,2423.20,2406.50,258.00,11.00,3.00
709513,4,20000562,1,2020,Jae Crowder,MIA,PF,53,65,1509.30,1874,46,226.00,563.00,40.1,91.00,169.00,53.8,135.00,394.00,34.3,97.00,125.00,77.6,52.00,332.00,384.00,161.00,72.00,24.00,69.00,143.00,684.00,1605.30,1639.50,-129.00,6.00,0.00
709405,4,20000564,1,2020,Kelly Olynyk,MIA,C,9,67,1154.00,1300,22,184.00,398.00,46.2,89.00,164.00,54.3,95.00,234.00,40.6,86.00,100.00,86.0,44.00,261.00,305.00,116.00,45.00,23.00,71.00,173.00,549.00,1222.00,1256.75,61.00,3.00,0.00
